length;revenue;time
3545;29193075;0.37464213371276855
3546;29201310;0.3766803741455078
3547;29209545;0.3749558925628662
3548;29217780;0.37586164474487305
3549;29226015;0.37592196464538574
3550;29234250;0.37509655952453613
3551;29242485;0.37604641914367676
3552;29250720;0.37669992446899414
3553;29258955;0.3764007091522217
3554;29267190;0.38944053649902344
3555;29275425;0.3792283535003662
3556;29283660;0.3782191276550293
3557;29291895;0.377474308013916
3558;29300130;0.3797762393951416
3559;29308365;0.37609076499938965
3560;29316600;0.37732386589050293
3561;29324835;0.38394761085510254
3562;29333070;0.37809157371520996
3563;29341305;0.3799469470977783
3564;29349540;0.3832056522369385
3565;29357775;0.37807297706604004
3566;29366010;0.37866640090942383
3567;29374245;0.3807976245880127
3568;29382480;0.3786351680755615
3569;29390715;0.3815901279449463
3570;29398950;0.3802835941314697
3571;29407185;0.3806319236755371
3572;29415420;0.38425207138061523
3573;29423655;0.3840034008026123
3574;29431890;0.3823404312133789
3575;29440125;0.3806273937225342
3576;29448360;0.38094091415405273
3577;29456595;0.3813192844390869
3578;29464830;0.38280296325683594
3579;29473065;0.3827321529388428
3580;29481300;0.38367772102355957
3581;29489535;0.3845846652984619
3582;29497770;0.38431739807128906
3583;29506005;0.38561177253723145
3584;29514240;0.38812875747680664
3585;29522475;0.3852665424346924
3586;29530710;0.3865013122558594
3587;29538945;0.3845224380493164
3588;29547180;0.3860960006713867
3589;29555415;0.3889603614807129
3590;29563650;0.38474035263061523
3591;29571885;0.3844001293182373
3592;29580120;0.3854670524597168
3593;29588355;0.3847062587738037
3594;29596590;0.3858151435852051
3595;29604825;0.3847930431365967
3596;29613060;0.3845806121826172
3597;29621295;0.38555240631103516
3598;29629530;0.38627147674560547
3599;29637765;0.38631677627563477
3600;29646000;0.3866097927093506
3601;29654235;0.38698530197143555
3602;29662470;0.3868887424468994
3603;29670705;0.3866915702819824
3604;29678940;0.387683629989624
3605;29687175;0.3873565196990967
3606;29695410;0.389178991317749
3607;29703645;0.38777995109558105
3608;29711880;0.38824987411499023
3609;29720115;0.3881261348724365
3610;29728350;0.38837671279907227
3611;29736585;0.3889741897583008
3612;29744820;0.3894505500793457
3613;29753055;0.38889002799987793
3614;29761290;0.38947558403015137
3615;29769525;0.3909029960632324
3616;29777760;0.39070963859558105
3617;29785995;0.3903205394744873
3618;29794230;0.3894796371459961
3619;29802465;0.39047670364379883
3620;29810700;0.38960719108581543
3621;29818935;0.3923630714416504
3622;29827170;0.3926985263824463
3623;29835405;0.39207959175109863
3624;29843640;0.39168429374694824
3625;29851875;0.39226341247558594
3626;29860110;0.39177703857421875
3627;29868345;0.3926401138305664
3628;29876580;0.3933291435241699
3629;29884815;0.39396047592163086
3630;29893050;0.39406514167785645
3631;29901285;0.39883899688720703
3632;29909520;0.394458532333374
3633;29917755;0.3947169780731201
3634;29925990;0.3978545665740967
3635;29934225;0.3948671817779541
3636;29942460;0.39441657066345215
3637;29950695;0.3954188823699951
3638;29958930;0.39800071716308594
3639;29967165;0.3947114944458008
3640;29975400;0.3978157043457031
3641;29983635;0.39487338066101074
3642;29991870;0.394500732421875
3643;30000105;0.39550065994262695
3644;30008340;0.396162748336792
3645;30016575;0.3948202133178711
3646;30024810;0.3963897228240967
3647;30033045;0.39566993713378906
3648;30041280;0.3958706855773926
3649;30049515;0.3968677520751953
3650;30057750;0.39617252349853516
3651;30065985;0.39712953567504883
3652;30074220;0.3967459201812744
3653;30082455;0.3968846797943115
3654;30090690;0.3975672721862793
3655;30098925;0.4013693332672119
3656;30107160;0.3981969356536865
3657;30115395;0.3991684913635254
3658;30123630;0.40079712867736816
3659;30131865;0.3997225761413574
3660;30140100;0.39816999435424805
3661;30148335;0.4001343250274658
3662;30156570;0.3987698554992676
3663;30164805;0.39957547187805176
3664;30173040;0.401123046875
3665;30181275;0.40096426010131836
3666;30189510;0.40077710151672363
3667;30197745;0.4007275104522705
3668;30205980;0.40348148345947266
3669;30214215;0.4082798957824707
3670;30222450;0.4087049961090088
3671;30230685;0.4012949466705322
3672;30238920;0.4040069580078125
3673;30247155;0.4028804302215576
3674;30255390;0.40337467193603516
3675;30263625;0.40326762199401855
3676;30271860;0.40383481979370117
3677;30280095;0.40413951873779297
3678;30288330;0.4044969081878662
3679;30296565;0.4041886329650879
3680;30304800;0.40514302253723145
3681;30313035;0.40660715103149414
3682;30321270;0.40614843368530273
3683;30329505;0.406358003616333
3684;30337740;0.40865564346313477
3685;30345975;0.4071221351623535
3686;30354210;0.4071526527404785
3687;30362445;0.4073152542114258
3688;30370680;0.409043550491333
3689;30378915;0.40856242179870605
3690;30387150;0.40768980979919434
3691;30395385;0.4075319766998291
3692;30403620;0.4092743396759033
3693;30411855;0.4082155227661133
3694;30420090;0.4082493782043457
3695;30428325;0.41473913192749023
3696;30436560;0.41114163398742676
3697;30444795;0.4080791473388672
3698;30453030;0.40735769271850586
3699;30461265;0.40824079513549805
3700;30469500;0.40856146812438965
3701;30477735;0.41042447090148926
3702;30485970;0.40939807891845703
3703;30494205;0.40853333473205566
3704;30502440;0.4108262062072754
3705;30510675;0.4100649356842041
3706;30518910;0.41089892387390137
3707;30527145;0.41013193130493164
3708;30535380;0.41117262840270996
3709;30543615;0.4119873046875
3710;30551850;0.41225624084472656
3711;30560085;0.4106757640838623
3712;30568320;0.411121129989624
3713;30576555;0.4154353141784668
3714;30584790;0.41193389892578125
3715;30593025;0.41136741638183594
3716;30601260;0.41286611557006836
3717;30609495;0.41310572624206543
3718;30617730;0.41329264640808105
3719;30625965;0.41261935234069824
3720;30634200;0.414898157119751
3721;30642435;0.4165983200073242
3722;30650670;0.4122903347015381
3723;30658905;0.414264440536499
3724;30667140;0.41305041313171387
3725;30675375;0.41393280029296875
3726;30683610;0.41339564323425293
3727;30691845;0.4129195213317871
3728;30700080;0.41646432876586914
3729;30708315;0.41743946075439453
3730;30716550;0.4167790412902832
3731;30724785;0.41605114936828613
3732;30733020;0.4170670509338379
3733;30741255;0.4159266948699951
3734;30749490;0.41472482681274414
3735;30757725;0.4151725769042969
3736;30765960;0.41494274139404297
3737;30774195;0.4153134822845459
3738;30782430;0.41707611083984375
3739;30790665;0.4168977737426758
3740;30798900;0.4165308475494385
3741;30807135;0.41818809509277344
3742;30815370;0.41832447052001953
3743;30823605;0.4195871353149414
3744;30831840;0.41968679428100586
3745;30840075;0.4181699752807617
3746;30848310;0.4214437007904053
3747;30856545;0.4187147617340088
3748;30864780;0.41899943351745605
3749;30873015;0.42037224769592285
3750;30881250;0.4190070629119873
3751;30889485;0.4203054904937744
3752;30897720;0.42203402519226074
3753;30905955;0.420412540435791
3754;30914190;0.4200601577758789
3755;30922425;0.4209003448486328
3756;30930660;0.42087388038635254
3757;30938895;0.42125606536865234
3758;30947130;0.42156124114990234
3759;30955365;0.4214441776275635
3760;30963600;0.41950559616088867
3761;30971835;0.42168569564819336
3762;30980070;0.42018771171569824
3763;30988305;0.42095327377319336
3764;30996540;0.4199714660644531
3765;31004775;0.42040324211120605
3766;31013010;0.42470216751098633
3767;31021245;0.4210696220397949
3768;31029480;0.42095494270324707
3769;31037715;0.41999387741088867
3770;31045950;0.42102789878845215
3771;31054185;0.4232807159423828
3772;31062420;0.422565221786499
3773;31070655;0.4241166114807129
3774;31078890;0.42605042457580566
3775;31087125;0.42592716217041016
3776;31095360;0.42803382873535156
3777;31103595;0.4284231662750244
3778;31111830;0.4272804260253906
3779;31120065;0.4280986785888672
3780;31128300;0.4271430969238281
3781;31136535;0.42821812629699707
3782;31144770;0.428206205368042
3783;31153005;0.4280517101287842
3784;31161240;0.43201637268066406
3785;31169475;0.42800426483154297
3786;31177710;0.42803406715393066
3787;31185945;0.4310901165008545
3788;31194180;0.42728090286254883
3789;31202415;0.4297525882720947
3790;31210650;0.43056821823120117
3791;31218885;0.427382230758667
3792;31227120;0.4281768798828125
3793;31235355;0.42853283882141113
3794;31243590;0.43107080459594727
3795;31251825;0.4273242950439453
3796;31260060;0.42785048484802246
3797;31268295;0.42808032035827637
3798;31276530;0.43119311332702637
3799;31284765;0.4313523769378662
3800;31293000;0.42894411087036133
3801;31301235;0.43059706687927246
3802;31309470;0.42951011657714844
3803;31317705;0.430553674697876
3804;31325940;0.434112548828125
3805;31334175;0.43213963508605957
3806;31342410;0.432586669921875
3807;31350645;0.4337193965911865
3808;31358880;0.43019890785217285
3809;31367115;0.4306182861328125
3810;31375350;0.4324803352355957
3811;31383585;0.43558502197265625
3812;31391820;0.43130064010620117
3813;31400055;0.43332552909851074
3814;31408290;0.4328343868255615
3815;31416525;0.4348311424255371
3816;31424760;0.4330861568450928
3817;31432995;0.4333634376525879
3818;31441230;0.43375682830810547
3819;31449465;0.4330286979675293
3820;31457700;0.43383216857910156
3821;31465935;0.4330427646636963
3822;31474170;0.43505287170410156
3823;31482405;0.43506598472595215
3824;31490640;0.4353322982788086
3825;31498875;0.4363834857940674
3826;31507110;0.43616676330566406
3827;31515345;0.4334261417388916
3828;31523580;0.4346756935119629
3829;31531815;0.4355742931365967
3830;31540050;0.43728041648864746
3831;31548285;0.43548583984375
3832;31556520;0.436234712600708
3833;31564755;0.4357590675354004
3834;31572990;0.4357266426086426
3835;31581225;0.4365122318267822
3836;31589460;0.4365358352661133
3837;31597695;0.4371814727783203
3838;31605930;0.4383103847503662
3839;31614165;0.4369065761566162
3840;31622400;0.4359111785888672
3841;31630635;0.4369180202484131
3842;31638870;0.443178653717041
3843;31647105;0.4442026615142822
3844;31655340;0.44325733184814453
3845;31663575;0.4429149627685547
3846;31671810;0.4426445960998535
3847;31680045;0.4424459934234619
3848;31688280;0.44298648834228516
3849;31696515;0.44337034225463867
3850;31704750;0.44464635848999023
3851;31712985;0.44513487815856934
3852;31721220;0.4452066421508789
3853;31729455;0.4452648162841797
3854;31737690;0.4445035457611084
3855;31745925;0.44505882263183594
3856;31754160;0.4449162483215332
3857;31762395;0.44625282287597656
3858;31770630;0.44707274436950684
3859;31778865;0.44953441619873047
3860;31787100;0.447735071182251
3861;31795335;0.44673681259155273
3862;31803570;0.4500155448913574
3863;31811805;0.44686365127563477
3864;31820040;0.448000431060791
3865;31828275;0.44576263427734375
3866;31836510;0.44517946243286133
3867;31844745;0.4456179141998291
3868;31852980;0.4461510181427002
3869;31861215;0.4506986141204834
3870;31869450;0.4503207206726074
3871;31877685;0.45099616050720215
3872;31885920;0.4530904293060303
3873;31894155;0.45044827461242676
3874;31902390;0.4489555358886719
3875;31910625;0.44714927673339844
3876;31918860;0.44927310943603516
3877;31927095;0.45496463775634766
3878;31935330;0.4509425163269043
3879;31943565;0.45001745223999023
3880;31951800;0.45183491706848145
3881;31960035;0.4500160217285156
3882;31968270;0.4485585689544678
3883;31976505;0.45014357566833496
3884;31984740;0.45023632049560547
3885;31992975;0.4501368999481201
3886;32001210;0.4496142864227295
3887;32009445;0.45009493827819824
3888;32017680;0.4524393081665039
3889;32025915;0.4520854949951172
3890;32034150;0.4519538879394531
3891;32042385;0.4512622356414795
3892;32050620;0.45140814781188965
3893;32058855;0.45371484756469727
3894;32067090;0.45157408714294434
3895;32075325;0.4519779682159424
3896;32083560;0.4511299133300781
3897;32091795;0.45243120193481445
3898;32100030;0.4529273509979248
3899;32108265;0.45448803901672363
3900;32116500;0.45355987548828125
3901;32124735;0.4566676616668701
3902;32132970;0.45349764823913574
3903;32141205;0.6978054046630859
3904;32149440;0.4544186592102051
3905;32157675;0.4558374881744385
3906;32165910;0.4554462432861328
3907;32174145;0.45508456230163574
3908;32182380;0.45589494705200195
3909;32190615;0.4532942771911621
3910;32198850;0.684657096862793
3911;32207085;0.457674503326416
3912;32215320;0.4590165615081787
3913;32223555;0.45788073539733887
3914;32231790;0.47341156005859375
3915;32240025;0.45659470558166504
3916;32248260;0.46302294731140137
3917;32256495;0.45882630348205566
3918;32264730;0.4579648971557617
3919;32272965;0.45774316787719727
3920;32281200;0.458341121673584
3921;32289435;0.45522260665893555
3922;32297670;0.45528411865234375
3923;32305905;0.4566681385040283
3924;32314140;0.4571573734283447
3925;32322375;0.4567580223083496
3926;32330610;0.4605870246887207
3927;32338845;0.4595909118652344
3928;32347080;0.45858240127563477
3929;32355315;0.45834898948669434
3930;32363550;0.45852017402648926
3931;32371785;0.4683699607849121
3932;32380020;0.46099853515625
3933;32388255;0.459514856338501
3934;32396490;0.45954060554504395
3935;32404725;0.4604043960571289
3936;32412960;0.4609830379486084
3937;32421195;0.4605412483215332
3938;32429430;0.4604616165161133
3939;32437665;0.4604380130767822
3940;32445900;0.4596567153930664
3941;32454135;0.4608123302459717
3942;32462370;0.46109795570373535
3943;32470605;0.46100354194641113
3944;32478840;0.4613759517669678
3945;32487075;0.4615323543548584
3946;32495310;0.4666757583618164
3947;32503545;0.4678928852081299
3948;32511780;0.46828341484069824
3949;32520015;0.47389888763427734
3950;32528250;0.46913671493530273
3951;32536485;0.46648168563842773
3952;32544720;0.46623945236206055
3953;32552955;0.4691922664642334
3954;32561190;0.46624064445495605
3955;32569425;0.46687960624694824
3956;32577660;0.4686734676361084
3957;32585895;0.46852898597717285
3958;32594130;0.4691464900970459
3959;32602365;0.4682435989379883
3960;32610600;0.4681425094604492
3961;32618835;0.46996569633483887
3962;32627070;0.4691653251647949
3963;32635305;0.4721240997314453
3964;32643540;0.4704272747039795
3965;32651775;0.4705789089202881
3966;32660010;0.4695422649383545
3967;32668245;0.4695777893066406
3968;32676480;0.4769761562347412
3969;32684715;0.47119808197021484
3970;32692950;0.47234606742858887
3971;32701185;0.4783022403717041
3972;32709420;0.4712512493133545
3973;32717655;0.4710044860839844
3974;32725890;0.47540712356567383
3975;32734125;0.4747035503387451
3976;32742360;0.47214794158935547
3977;32750595;0.4718034267425537
3978;32758830;0.472445011138916
3979;32767065;0.4726145267486572
3980;32775300;0.47625732421875
3981;32783535;0.47368645668029785
3982;32791770;0.47500085830688477
3983;32800005;0.47296857833862305
3984;32808240;0.4758298397064209
3985;32816475;0.47619080543518066
3986;32824710;0.47595810890197754
3987;32832945;0.47548556327819824
3988;32841180;0.47615647315979004
3989;32849415;0.4768390655517578
3990;32857650;0.4781811237335205
3991;32865885;0.48010921478271484
3992;32874120;0.47652149200439453
3993;32882355;0.47718000411987305
3994;32890590;0.4777195453643799
3995;32898825;0.4796290397644043
3996;32907060;0.4776339530944824
3997;32915295;0.4790186882019043
3998;32923530;0.47807884216308594
3999;32931765;0.4842240810394287
4000;32940000;0.5244379043579102
4001;32948235;0.5593419075012207
4002;32956470;0.505835771560669
4003;32964705;0.4858527183532715
4004;32972940;0.48718929290771484
4005;32981175;0.48735904693603516
4006;32989410;0.48468971252441406
4007;32997645;0.4851863384246826
4008;33005880;0.48164868354797363
4009;33014115;0.4819009304046631
4010;33022350;0.4827449321746826
4011;33030585;0.4808652400970459
4012;33038820;0.48342084884643555
4013;33047055;0.4858212471008301
4014;33055290;0.4805910587310791
4015;33063525;0.48124027252197266
4016;33071760;0.4813051223754883
4017;33079995;0.48259758949279785
4018;33088230;0.490537166595459
4019;33096465;0.4906289577484131
4020;33104700;0.48584580421447754
4021;33112935;0.48530077934265137
4022;33121170;0.4850959777832031
4023;33129405;0.48400092124938965
4024;33137640;0.48453593254089355
4025;33145875;0.48483896255493164
4026;33154110;0.48375940322875977
4027;33162345;0.4841763973236084
4028;33170580;0.48903965950012207
4029;33178815;0.4844334125518799
4030;33187050;0.4879605770111084
4031;33195285;0.48685550689697266
4032;33203520;0.4872136116027832
4033;33211755;0.4886131286621094
4034;33219990;0.4896202087402344
4035;33228225;0.4866907596588135
4036;33236460;0.4893991947174072
4037;33244695;0.48986339569091797
4038;33252930;0.49243783950805664
4039;33261165;0.49019765853881836
4040;33269400;0.4910571575164795
4041;33277635;0.48963356018066406
4042;33285870;0.48867058753967285
4043;33294105;0.49113965034484863
4044;33302340;0.491070032119751
4045;33310575;0.4893195629119873
4046;33318810;0.4885544776916504
4047;33327045;0.49239349365234375
4048;33335280;0.49290895462036133
4049;33343515;0.4905881881713867
4050;33351750;0.4917776584625244
4051;33359985;0.4913516044616699
4052;33368220;0.48946523666381836
4053;33376455;0.48966455459594727
4054;33384690;0.4899260997772217
4055;33392925;0.49513983726501465
4056;33401160;0.4942338466644287
4057;33409395;0.4922447204589844
4058;33417630;0.4929342269897461
4059;33425865;0.49289965629577637
4060;33434100;0.49346017837524414
4061;33442335;0.4920039176940918
4062;33450570;0.49695849418640137
4063;33458805;0.49857378005981445
4064;33467040;0.49295639991760254
4065;33475275;0.4963648319244385
4066;33483510;0.49343347549438477
4067;33491745;0.49492979049682617
4068;33499980;0.4955871105194092
4069;33508215;0.4966270923614502
4070;33516450;0.4990684986114502
4071;33524685;0.49799227714538574
4072;33532920;0.4973323345184326
4073;33541155;0.4991142749786377
4074;33549390;0.4959127902984619
4075;33557625;0.4979100227355957
4076;33565860;0.4984886646270752
4077;33574095;0.49690699577331543
4078;33582330;0.49655842781066895
4079;33590565;0.49678826332092285
4080;33598800;0.4989604949951172
4081;33607035;0.5069584846496582
4082;33615270;0.497128963470459
4083;33623505;0.5049188137054443
4084;33631740;0.49981141090393066
4085;33639975;0.49976325035095215
4086;33648210;0.5000801086425781
4087;33656445;0.5015871524810791
4088;33664680;0.4979891777038574
4089;33672915;0.5006988048553467
4090;33681150;0.5023536682128906
4091;33689385;0.500537633895874
4092;33697620;0.4999415874481201
4093;33705855;0.500800371170044
4094;33714090;0.5023322105407715
4095;33722325;0.5013871192932129
4096;33730560;0.501448392868042
4097;33738795;0.5023243427276611
4098;33747030;0.5083925724029541
4099;33755265;0.5015602111816406
4100;33763500;0.5091829299926758
4101;33771735;0.511821985244751
4102;33779970;0.5102407932281494
4103;33788205;0.5039646625518799
4104;33796440;0.5029923915863037
4105;33804675;0.5043766498565674
4106;33812910;0.5044386386871338
4107;33821145;0.5074212551116943
4108;33829380;0.5134067535400391
4109;33837615;0.5060322284698486
4110;33845850;0.509148359298706
4111;33854085;0.5073697566986084
4112;33862320;0.5078115463256836
4113;33870555;0.5080451965332031
4114;33878790;0.5078036785125732
4115;33887025;0.5088927745819092
4116;33895260;0.5084362030029297
4117;33903495;0.5085444450378418
4118;33911730;0.5081703662872314
4119;33919965;0.5150108337402344
4120;33928200;0.5068321228027344
4121;33936435;0.5090937614440918
4122;33944670;0.5187978744506836
4123;33952905;0.5099234580993652
4124;33961140;0.5086920261383057
4125;33969375;0.5099020004272461
4126;33977610;0.5102930068969727
4127;33985845;0.5110862255096436
4128;33994080;0.5090665817260742
4129;34002315;0.5111210346221924
4130;34010550;0.5105428695678711
4131;34018785;0.510857343673706
4132;34027020;0.5110366344451904
4133;34035255;0.5183651447296143
4134;34043490;0.5132801532745361
4135;34051725;0.5123414993286133
4136;34059960;0.5114827156066895
4137;34068195;0.5107800960540771
4138;34076430;0.5108845233917236
4139;34084665;0.5102291107177734
4140;34092900;0.5150718688964844
4141;34101135;0.5164000988006592
4142;34109370;0.5145268440246582
4143;34117605;0.5125851631164551
4144;34125840;0.5130679607391357
4145;34134075;0.515312910079956
4146;34142310;0.5138206481933594
4147;34150545;0.5197017192840576
4148;34158780;0.5184710025787354
4149;34167015;0.5164327621459961
4150;34175250;0.5164532661437988
4151;34183485;0.5208299160003662
4152;34191720;0.5244061946868896
4153;34199955;0.5318343639373779
4154;34208190;0.5259847640991211
4155;34216425;0.5642569065093994
4156;34224660;0.5271244049072266
4157;34232895;0.5282077789306641
4158;34241130;0.5276598930358887
4159;34249365;0.5257508754730225
4160;34257600;0.524674654006958
4161;34265835;0.5173783302307129
4162;34274070;0.5177171230316162
4163;34282305;0.5191068649291992
4164;34290540;0.5224666595458984
4165;34298775;0.5194039344787598
4166;34307010;0.5222930908203125
4167;34315245;0.5211372375488281
4168;34323480;0.5213837623596191
4169;34331715;0.5254392623901367
4170;34339950;0.5210635662078857
4171;34348185;0.5193831920623779
4172;34356420;0.5262911319732666
4173;34364655;0.5218687057495117
4174;34372890;0.5243854522705078
4175;34381125;0.5238924026489258
4176;34389360;0.5222306251525879
4177;34397595;0.523085355758667
4178;34405830;0.52272629737854
4179;34414065;0.5242054462432861
4180;34422300;0.5283794403076172
4181;34430535;0.5223751068115234
4182;34438770;0.5243284702301025
4183;34447005;0.5239570140838623
4184;34455240;0.525231122970581
4185;34463475;0.5240163803100586
4186;34471710;0.5233755111694336
4187;34479945;0.5301613807678223
4188;34488180;0.524275541305542
4189;34496415;0.5234134197235107
4190;34504650;0.5238969326019287
4191;34512885;0.524045467376709
4192;34521120;0.5274562835693359
4193;34529355;0.5262131690979004
4194;34537590;0.5269348621368408
4195;34545825;0.5332088470458984
4196;34554060;0.542832612991333
4197;34562295;0.5377490520477295
4198;34570530;0.5292308330535889
4199;34578765;0.527564525604248
4200;34587000;0.5287415981292725
4201;34595235;0.5291938781738281
4202;34603470;0.5288968086242676
4203;34611705;0.528892993927002
4204;34619940;0.5289709568023682
4205;34628175;0.5300703048706055
4206;34636410;0.5283031463623047
4207;34644645;0.5313723087310791
4208;34652880;0.5316920280456543
4209;34661115;0.5316987037658691
4210;34669350;0.5324506759643555
4211;34677585;0.532944917678833
4212;34685820;0.5331685543060303
4213;34694055;0.5347232818603516
4214;34702290;0.5351390838623047
4215;34710525;0.5324511528015137
4216;34718760;0.5321288108825684
4217;34726995;0.5325264930725098
4218;34735230;0.5405929088592529
4219;34743465;0.5327887535095215
4220;34751700;0.5356090068817139
4221;34759935;0.5360472202301025
4222;34768170;0.5346736907958984
4223;34776405;0.5332856178283691
4224;34784640;0.5389971733093262
4225;34792875;0.5359749794006348
4226;34801110;0.5416982173919678
4227;34809345;0.5346715450286865
4228;34817580;0.5370283126831055
4229;34825815;0.5365471839904785
4230;34834050;0.5371837615966797
4231;34842285;0.5354807376861572
4232;34850520;0.535968542098999
4233;34858755;0.534900426864624
4234;34866990;0.5346038341522217
4235;34875225;0.5375707149505615
4236;34883460;0.5355439186096191
4237;34891695;0.5366065502166748
4238;34899930;0.5357699394226074
4239;34908165;0.5373177528381348
4240;34916400;0.5369992256164551
4241;34924635;0.5364570617675781
4242;34932870;0.5358560085296631
4243;34941105;0.6063492298126221
4244;34949340;0.5383670330047607
4245;34957575;0.5398819446563721
4246;34965810;0.5389657020568848
4247;34974045;0.5393178462982178
4248;34982280;0.5395700931549072
4249;34990515;0.5398571491241455
4250;34998750;0.5400388240814209
4251;35006985;0.5389184951782227
4252;35015220;0.5387945175170898
4253;35023455;0.539046049118042
4254;35031690;0.5392534732818604
4255;35039925;0.5392446517944336
4256;35048160;0.5407798290252686
4257;35056395;0.5411200523376465
4258;35064630;0.5412042140960693
4259;35072865;0.5402517318725586
4260;35081100;0.5435316562652588
4261;35089335;0.5440304279327393
4262;35097570;0.5421981811523438
4263;35105805;0.5449762344360352
4264;35114040;0.611839771270752
4265;35122275;0.540081262588501
4266;35130510;0.5411815643310547
4267;35138745;0.5412642955780029
4268;35146980;0.5420939922332764
4269;35155215;0.5490002632141113
4270;35163450;0.5434980392456055
4271;35171685;0.5423684120178223
4272;35179920;0.5408768653869629
4273;35188155;0.5440418720245361
4274;35196390;0.5433804988861084
4275;35204625;0.5435876846313477
4276;35212860;0.5444257259368896
4277;35221095;0.5443286895751953
4278;35229330;0.5445339679718018
4279;35237565;0.5443058013916016
4280;35245800;0.542865514755249
4281;35254035;0.5476865768432617
4282;35262270;0.5463809967041016
4283;35270505;0.5532398223876953
4284;35278740;0.5478825569152832
4285;35286975;0.5583882331848145
4286;35295210;0.5495553016662598
4287;35303445;0.5480461120605469
4288;35311680;0.5476160049438477
4289;35319915;0.548436164855957
4290;35328150;0.5547268390655518
4291;35336385;0.5492630004882812
4292;35344620;0.5516695976257324
4293;35352855;0.5489130020141602
4294;35361090;0.551598072052002
4295;35369325;0.5501401424407959
4296;35377560;0.5589077472686768
4297;35385795;0.5505666732788086
4298;35394030;0.5519678592681885
4299;35402265;0.5515923500061035
4300;35410500;0.5514960289001465
4301;35418735;0.5523414611816406
4302;35426970;0.5551292896270752
4303;35435205;0.5545248985290527
4304;35443440;0.5588366985321045
4305;35451675;0.5526466369628906
4306;35459910;0.5518743991851807
4307;35468145;0.5538299083709717
4308;35476380;0.5559606552124023
4309;35484615;0.5547852516174316
4310;35492850;0.561058759689331
4311;35501085;0.555138111114502
4312;35509320;0.5534286499023438
4313;35517555;0.5535101890563965
4314;35525790;0.5732133388519287
4315;35534025;0.5654220581054688
4316;35542260;0.572943925857544
4317;35550495;0.5594565868377686
4318;35558730;0.5597479343414307
4319;35566965;0.5600178241729736
4320;35575200;0.5573701858520508
4321;35583435;0.5571768283843994
4322;35591670;0.5592057704925537
4323;35599905;0.5590276718139648
4324;35608140;0.5610971450805664
4325;35616375;0.5598104000091553
4326;35624610;0.5613338947296143
4327;35632845;0.57132887840271
4328;35641080;0.5592687129974365
4329;35649315;0.5596802234649658
4330;35657550;0.562406063079834
4331;35665785;0.5652890205383301
4332;35674020;0.5658066272735596
4333;35682255;0.5650370121002197
4334;35690490;0.5700604915618896
4335;35698725;0.5715062618255615
4336;35706960;0.5675642490386963
4337;35715195;0.5615170001983643
4338;35723430;0.5624864101409912
4339;35731665;0.5619895458221436
4340;35739900;0.5629770755767822
4341;35748135;0.5654807090759277
4342;35756370;0.5666687488555908
4343;35764605;0.5723409652709961
4344;35772840;0.5652170181274414
4345;35781075;0.5674140453338623
4346;35789310;0.5649857521057129
4347;35797545;0.5706708431243896
4348;35805780;0.5658555030822754
4349;35814015;0.5672461986541748
4350;35822250;0.5681188106536865
4351;35830485;0.5692081451416016
4352;35838720;0.5679831504821777
4353;35846955;0.5666851997375488
4354;35855190;0.599468469619751
4355;35863425;0.568195104598999
4356;35871660;0.5709719657897949
4357;35879895;0.5761125087738037
4358;35888130;0.5717334747314453
4359;35896365;0.5691862106323242
4360;35904600;0.5697016716003418
4361;35912835;0.5697400569915771
4362;35921070;0.570246696472168
4363;35929305;0.5672593116760254
4364;35937540;0.5674118995666504
4365;35945775;0.576343297958374
4366;35954010;0.5694065093994141
4367;35962245;0.5694067478179932
4368;35970480;0.5695858001708984
4369;35978715;0.5705687999725342
4370;35986950;0.5720527172088623
4371;35995185;0.5703673362731934
4372;36003420;0.5709316730499268
4373;36011655;0.5719356536865234
4374;36019890;0.5763790607452393
4375;36028125;0.5742876529693604
4376;36036360;0.5738980770111084
4377;36044595;0.5736205577850342
4378;36052830;0.5728533267974854
4379;36061065;0.5797765254974365
4380;36069300;0.5755882263183594
4381;36077535;0.5768489837646484
4382;36085770;0.5841057300567627
4383;36094005;0.576514482498169
4384;36102240;0.5770525932312012
4385;36110475;0.578101634979248
4386;36118710;0.5748164653778076
4387;36126945;0.5772173404693604
4388;36135180;0.5783102512359619
4389;36143415;0.5769519805908203
4390;36151650;0.5773437023162842
4391;36159885;0.5773766040802002
4392;36168120;0.5783138275146484
4393;36176355;0.5786628723144531
4394;36184590;0.5798525810241699
4395;36192825;0.5782194137573242
4396;36201060;0.5801026821136475
4397;36209295;0.5799305438995361
4398;36217530;0.5777473449707031
4399;36225765;0.5763740539550781
4400;36234000;0.5751552581787109
4401;36242235;0.5852320194244385
4402;36250470;0.5754983425140381
4403;36258705;0.5797321796417236
4404;36266940;0.5803775787353516
4405;36275175;0.5825443267822266
4406;36283410;0.5831811428070068
4407;36291645;0.5839600563049316
4408;36299880;0.5827620029449463
4409;36308115;0.5818676948547363
4410;36316350;0.5830874443054199
4411;36324585;0.5831441879272461
4412;36332820;0.5845110416412354
4413;36341055;0.5856242179870605
4414;36349290;0.5841131210327148
4415;36357525;0.5848197937011719
4416;36365760;0.584587574005127
4417;36373995;0.5868124961853027
4418;36382230;0.5868484973907471
4419;36390465;0.5857794284820557
4420;36398700;0.5879034996032715
4421;36406935;0.5880558490753174
4422;36415170;0.5881633758544922
4423;36423405;0.5874049663543701
